#ordinal	x	y	z	name	classtag	bodies
20480	974288	-1321067	-1251662	ALGUST	0	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
20489	677136	-338980	1079346	LOPENSIS	0	4
20490	739280	-409824	758782	FOS	2	1
20493	752848	-414304	1300716	FOTIOS' STAR	3	1,2,3,4,5,6,7,8,9,10,11
20494	263568	-740889	777398	ELHOR	0	5
20497	790704	-463543	1552541	ROMANUS	7	1
20500	1174288	-1494814	-1510983	PALAMOR	0	1,2
20503	1181072	-1674764	-1247271	THYRATHEN	0	1
20514	1512144	-1401943	-1729487	BAKUK	8	6
20517	1363568	-1794931	-363709	JUSTIAN	4	2
20519	1783920	-2420146	231949	NORAVIA	0	5,6
20522	1983920	-2444629	-26014	STRAWBERRY	3	1
20524	261808	-954567	-5346822	AVRAMIDES	1	1
20526	330736	-1498666	-5157772	MESAION	0	3,20
20530	-1012144	-819863	1371743	MORGAI	0	1
20532	3659632	-4875081	-933896	HORAGOR	0	20
20538	5507120	-5288421	-243775	NIKEPHORUS	0	3,5
20583	5048912	-4913160	-1102160	LORYN	11	1
20586	5193552	-4976463	-640290	ISKALYRIA	10	1
20587	698576	-1738899	-1654808	NORAK	2	1
20606	1067504	-1964183	-1819350	PASARIS	3	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
20615	612144	-399853	-785670	MIDAVIR	0	1,2,3,4,5,6,7,8,9,10,11,12
20629	3377136	-4858630	-1777198	DORIAN SYSTEM	2	1,2,3,4
20634	143216	-172699	-356379	TENIASIS	1	
20635	-232496	-305408	-733741	MARVAIL	0	18,20
20638	-118928	-236846	-17202	DARRIGO	0	7
20640	4742128	-4145624	-1121731	TYNANIAN	0	2,3
20643	4679984	-4040337	-1033466	LITHSTOP-1	6	
20644	5024624	-4042805	-582543	JOMNIA	0	5
20646	3862480	-3989544	700686	LITHSTOP-2	6	
20647	2735344	-3979930	374685	LITHSTOP-3	6	
20648	2883920	-3923730	-840962	LITHSTOP-4	6	
20649	2846064	-3921160	-1026430	PARNIA	0	3
20712	4162480	-4129830	471229	SHELLEY	0	1,2,3
20716	4169264	-4539675	792675	RUTANA	0	1,2,3,4,5,6
20723	3011056	-5741333	660151	CAPUTO	0	1,2,3
20903	-481072	-299847	668695	PARAD0X1	0	
20910	-801424	65898	-243734	DHULCRON	1	1,2,3,4,5,6,7,8,9,10
20920	-601424	78140	-425711	VIOS	2	1,2,3,4,5
20921	-739280	106031	-625509	LITHFUEL	6	
20924	-1183920	285851	-658429	ORANO	4	1,2
20927	-1183920	585851	-665106	RUNEL	10	1,2
20932	-1246064	625757	-538613	BLACKSHINE	5	1,2,3,4
20964	3573200	-4997591	-283729	GROGSTAR 1	6	
20966	-232496	-405408	-638545	GROGSTAR	11	
20981	3783920	-4333902	-1774728	FULA	6	
20982	3677136	-4523457	-1854652	ET	0	1
20984	3939280	-4643244	-2540327	NUSE	0	5
20986	4073200	-4402744	-540117	CLOYSTAR	4	1,3
20989	-81072	-126100	301856	ENTURUS	0	1,2,3,5
20993	3911056	-5203714	-241322	EXILE	10	1
20995	4155696	-5161360	150456	SHEL	6	
20997	-325712	-431538	23415	COBAR	0	1,2
21000	-670352	-535653	-403983	MATRON	0	2,3,4,5,6
21006	4166416	-4003058	-1039179	BLUE SHADOW	1	1
21008	4855696	-4427844	-620842	LUENEN	0	3
21010	4962480	-4474426	-187858	NIGHTWISH	0	3
21012	5162480	-4592639	-379458	UPU-02	0	
21013	5100336	-4595542	-181279	THE LONELY	10	
21014	4969264	-4680100	168760	BIG BLUE	1	2
21017	4273200	-4365722	-754329	YAMOO	8	1
21018	3966416	-4566334	-873182	KOORSCH	1	3,17,25,47
21023	4304272	-4464874	-1145651	MAXOSAXO	8	1,2,3,4
21029	3714992	-4904837	-1775995	VALENTINE	0	1,2,3,5,7,15
21037	1487856	-6333001	-1174221	HAERNAS	11	1,2
21040	4242128	-4471280	-622913	GREY MOTHER	10	1
21042	3642128	-4639353	-114931	PORST	6	
21051	4831408	-4803641	-36528	CISCOSIS	11	1,2,3,4,5,6,7,8,9,10,11,12,13
21057	5338192	-4834993	-115783	KNUIS	6	
21058	5576048	-4858380	29991	SERACUS	0	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
21074	5789616	-4934123	456656	VALPUN	8	1
21080	5658544	-4943265	798068	KELTA	8	1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
21124	5827472	-4968989	720641	NARKKU	0	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
21139	4166416	-4903058	-1144218	TAMBUB	0	1,2
21142	3859632	-4954480	-1133279	HIUKA	0	1,2
21145	4097488	-5032993	-1271647	KUIKUTTI	1	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
21177	3790704	-5311018	-1433729	JINKU	0	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
21216	4073200	-5702744	-580029	REDDULL	4	1,2,3,4,5,6,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
21219	4235344	-3935168	-1142622	GRINDERIA	3	1
21221	3146064	-3814890	-1245904	GRINDERIOUS	0	1
21223	3652848	-3621750	-1588119	GRINDERIAN	0	4
21224	3552848	-3645109	-1238973	REFUELING STAR	6	
21225	3797488	-3655365	-1029538	AGNOSIA	0	5
21228	3735344	-3673064	-640347	BIG PINKY	10	1
21229	3197488	-3831180	-416659	LITTLE SHINNY	11	1
21231	3259632	-3797415	-827087	AGRADONIOUS	2	1,2,3
21235	2783920	-3842560	-750467	FUGATIVE	10	
21236	2777136	-3826086	-1180999	GRINTAGRIOUS	7	
21238	2270352	-3802262	-1075107	AGRINODA	0	1,4
21241	2546064	-3827429	-731391	THE DEMIGOD	3	4,5,11,16
21246	1994640	-3437547	-1292412	BLUE LOU	7	1
21248	2301424	-3538307	-1220758	ANGLEGRINDERED	0	1,6
21250	714992	-983636	1212556	ONE OF MANY	7	
21251	-18928	-129680	-102188	CUSTARD	0	5
21255	1973200	-4015204	1296742	BANNANA	0	1,2,3,4
21260	1928560	-4141780	852839	SHINNY BLUE	7	1
21261	1477136	-3464936	324241	LONE STAR	0	
21263	2028560	-3604181	732400	GRINDAG	0	1,2,3,4,5,6
21274	102512	-3935889	-2731008	BLUE DWARF	7	1
21276	453936	-4600516	-2135969	BABYLON	1	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
21300	650000	-5765505	-429528	AVARON	0	
21301	456784	-5761371	165059	EVORA	0	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
21326	1001424	-5962192	160044	VARD 1	6	
21327	1639280	-6595194	-141622	HARATHON	2	1,2,3,4,5
21333	1939280	-7034008	-476733	ATORION	8	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
21357	2459632	-7706073	-15349	VARACYLNIA	0	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
21407	1939280	-8434008	-437042	XA12	6	
21475	3766416	-3729610	-660428	ELYCIA MYSTIQUE	0	4
21477	-139280	13526	-1005398	CELESTARA	0	5
21479	-77136	10954	-1386472	KOWAI	0	1,2,3,4,5,6,7
21487	4546064	-5785631	-2639428	SPECLAX	0	1,2,3,5,6
21493	4659632	-6303148	-2048616	SOUTHERN SUN	10	
21494	4866416	-6934939	-2008841	LONELY STAR	10	
21495	5411056	-7441017	-1775473	BISTARIAL	10	1,2
21498	5342128	-7777551	-1720892	OSCAR	0	1,2
21501	5204272	-8031435	-1991434	GOND	0	1,2,3,4
21506	5079984	-8324002	-1136400	RUNN	10	1,2
21509	4679984	-7940337	-995777	INTER	0	1,2
21512	5017840	-8016655	-997377	BALF	0	1,2
21515	5031408	-9036185	-158306	BOTAC	0	1,2,3,4,5
21521	5376048	-9156588	170993	ESEV	7	1
21542	2852848	-4028638	-806866	NEUROSA	0	1
21544	3111056	-3937153	456361	LIFESAVER	6	
21545	3111056	-4037153	554224	LARGE TASK	0	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
21566	2263568	-5263563	-1485699	SEARCHER	0	1,2
21569	5508208	-4849613	-4028028	UNWORTHY	6	
21570	5263568	-5119714	-4315952	WORTHY	6	
21571	5946064	-5256373	-4034547	ATTEMPT	0	1,2,3,4,5
21577	6221776	-5252973	-3881393	MOU	0	1,2,3,4,5,6,7,8
21586	3359632	-4345485	-945226	LOOSE	10	
21587	3735344	-4373064	-525141	SREVE	7	1
21590	3477136	-5441968	-1705434	SOLNEMAN	0	4
21592	5360	-136337	-611447	SOLNEMAN 2	0	3
21593	3377136	-4658630	-1786356	SOLNEMAN 3	0	3,4,7
21598	3428560	-4360293	-735964	FIRST DISAPPOINTMENT	3	5
21599	3697488	-4316870	-862491	SWEET SURPRISE	5	
21601	4066416	-4319160	-1036691	INDETERMINATE	5	1,2
21603	4466416	-4292609	-1396622	PAPA SMURF	11	2,7
21606	4766416	-4282159	-1722711	HEFTY SMURF	7	1
21608	5066416	-4271710	-2038204	PAPYRUS	2	
21609	5404272	-4296822	-2164045	LONELY GOLD	0	
21610	5573200	-4287221	-2110098	STIR FRY	9	1
21612	5973200	-4244248	-2547856	CHROME SKY	7	
21613	6179984	-4254053	-2549392	MARBLES	8	2,4,5,19
21618	6548912	-4210774	-2563637	EMPTY TANK	6	
21620	6617840	-4215165	-2585811	BLUE HYDRA	8	1
21621	6855696	-4223169	-2515064	DEATHBEAM	11	
21623	7231408	-4200959	-2409782	COLD GOLD	0	1
21624	7531408	-4184239	-2630488	TANKER	5	
21625	7769264	-4189063	-2622902	TOMBSTONE	6	
21626	4352848	-5795547	-2074406	REYNA DE HIELO	0	3
21628	-705360	-1025027	1439547	AMY	11	1,2,3,4,5
21634	-267504	-1291695	1373831	HEVRO	0	1,2,3,4,5,6,7,8,9,10,11,12,13,14
21649	501424	-261296	648165	BILLESTA	8	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
21676	3766416	-4929610	-655105	LITHIUM-SOURCE	6	
21678	3090704	-4586833	-734393	BULLEN	0	3,6
21681	2970352	-4748819	-1824819	DEN ENSAMMA	0	
21682	2639280	-4449812	-1241427	DESTRONOVA	0	2
21684	2101424	-4442806	-1041230	TRAKIG	8	
21686	860720	-4744097	-2041113	KONRAD	0	6
21688	-232496	-222981	-484207	DIAMANTPRINSEN	4	2
21689	250000	-336843	-77818	LONE STAR	0	
21691	67504	-113149	-799193	DAMMSUGARE	0	7
21697	2535344	-5128875	615644	DU MILDE	0	3
21824	4166416	-5103058	-1123869	THE FUEL	6	
21826	2414992	-4238852	-479109	THE GUINEAPIG	9	31
21827	2383920	-4293594	-351890	SUN	0	
21828	2070352	-4332126	-727550	PULSER	11	
21830	1877136	-4342805	-337055	SUN2	0	1,3,4,5
21832	-318928	-151177	156284	THE LIFE GIVER	0	5
21833	-43216	355626	677323	JETME	6	
22014	-43216	-219285	451267	RADNEX	0	3,4,7
22019	-443216	-232132	986326	NOPPIN	0	1,2
22021	4014992	-4520064	-2080489	BURNING BEAUTY	0	
22022	3870352	-4936029	-2434530	GREY FOX1	6	
22026	3163568	-4855203	-2328742	ETERNAL LIGHT	0	1,4,18
22029	2773200	-3881245	673443	GUIDER	0	6
22031	3277136	-4375052	-1735948	LONELY SOUL	0	
22032	4070352	-5060192	-2719899	EVOKER	0	1
22035	1601424	-5141910	-517221	HELITRI	0	4
22036	4211056	-4391175	-636311	TERRANOVA	4	1
22039	467504	154008	-1246962	S08MS NOVA	8	
22041	1285008	226261	-3127493	RASCO	0	4,5
22044	4659632	-5103148	-1975794	LITHIUM... LOADS!	6	
22052	32496	-144521	1053640	FUEL STATION	6	
22054	-343216	-233296	748699	VELMAS	7	1
22057	3793552	-4549610	720123	WASHNIR	3	7
22059	2966416	-4318814	-49966	PILMANIA	9	9
22060	666416	-4350207	2352489	LITHIUM	6	
22073	594640	-21744	54910	SPLIT	0	1,3,4,5
22078	563568	-203290	473573	GROGGY	0	1
22080	746064	-433976	1076980	GREENBLUE	11	
22082	101424	-539223	1029162	THIN BIRD	0	3,5,10,11
22086	3566416	-4354920	-625737	MOEBIUS PRIME	8	
22088	3973200	-3825956	-736163	PROXIMA OMNIBUS	3	8
22089	4079984	-3922487	-217325	PROXIMA GUSTAF	9	
22090	3148912	-4346277	780676	FAR SHORES	8	
22091	2404272	-4533521	850979	PLEXUS	7	
22092	-1042128	-4958576	-2189607	EQUATORIAE	0	
22093	-1028560	-5036066	-1527193	ANTIOCH PRIME	0	3
22153	3314992	-4484534	-1434249	DIMBLINK	3	1,2,3,4,5,6,7,8,9,10,11,12,13
22155	4455696	-5168228	-78092	EMBALM	0	1
22157	3873200	-4620561	-589895	WISDOM	6	
22158	4286768	-4944020	-232567	KNOWLEDGE	0	1,2,3,4,5
22164	4773200	-5404238	-1317021	CYCLONE	0	1,2,3,4
22349	356784	-25543	201616	EKA41 SERENADER	7	1
22351	-432496	96682	-427855	EKA43 BURNING BRIGHT	2	1,2,3,4,5,6,7
22359	-263568	-121446	-354221	EKA44 CORPSE	5	
22364	-418928	41657	298341	EKA49 SISTER	6	
22366	-318928	48823	246715	EKA51 MOTHER	6	
22367	-387856	-12094	201267	EKA52 JUNGLE STAR	0	1,2,3,4,5
22373	394640	-21424	305114	EKA53 BLUE HERMIT	7	
22374	-250000	67914	398658	EKA54 OLD GREY	6	
22375	-418928	-58343	349670	EKA55 INTROVERT	1	1,2
22399	143216	27301	-449706	EKA57	7	1
22401	450000	48826	-296095	EKA58 WEAK LIGHT	6	
22403	281072	-39255	-448498	EKA59 INDUSTRY	0	1,2,3,4,5,13,14,15
22411	425712	65771	156278	EKA60 BALANCE	0	1,2,3,4,13,14,15
22419	801424	-235619	308507	EKA61 CANCER	11	1
22421	1139280	-217885	350858	EKA62 ANNOYANCE	8	1
22423	670352	-237173	565257	EKA63 ASTOUNDING	8	1,2
22426	463568	-238799	574626	EKA64 ANOTHER ODDITY	11	1
22428	808208	-278550	705949	EKA65 JACKPOT	11	1,2,3,4,5,6
22435	1083920	-265528	967600	EKA66 ATROPOS	8	1,2,3,4
22440	270352	-259295	1168104	EKA67 TOO MUCH CORAL	9	
22441	325712	-22307	341911	EKA68 EMPTY BLUE	7	
22442	118928	45237	83832	EKA69	0	1,2,3,4,5,6,7,8,9,10,11,12,13,14
22457	-194640	-22325	-328266	EKA70 BLUE FLAME	7	
22459	294640	-2336	472318	EKA71	0	1,2
22461	-263568	-21446	-319080	EKA72 SLOPPY KILLER	7	1
22463	-325712	38613	-130511	EKA73	0	1,2
22466	256784	25799	162335	EKA74	0	1,2,3,4,5,6,7
22471	156784	15042	351717	EKA75 PROUD GRANNY	0	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
22516	3177136	-4238663	-1370334	JOORHIAN	0	3,4
22519	2739280	-4319060	-1223981	DELETRA	0	2,3,5,6,8
22525	3059632	-4436884	-383501	DENVIOS	0	9,11
22526	3686768	-4616273	375875	CANDELA	0	
22527	3621776	-4393277	-1326104	WHEE!	11	1,2,3,4,5,6,7,8
22532	3108208	-4460339	-1600554	ROADSIDE DINER	6	
22537	3583920	-4309420	-1553227	GLAUCENE	6	
22538	3790704	-4311018	-1352149	GLAUCENE II	6	
22539	4673200	-4322749	-1173310	SJ617166995	5	
22540	4917840	-4292172	-836080	LITHIA ALPHA	6	
22549	5062480	-4312834	-451139	QUONYRON	1	1,2,3,4,5,6,7,8
22550	5651760	-4340057	428034	MYANDRIS	7	
22551	5858544	-4342967	628645	GLAUCENIA GAMMA	6	
22552	6034256	-4325458	922876	GOLDEN FONT	0	1,2,3,4,5,6,7,8
22559	5689616	-4314139	534051	GATHIS	0	1
22561	5796400	-4309349	858423	SOLISSIMA	0	1,2,3,4,5
22567	6134256	-4295602	795666	REMDA	0	1,2,3,4,5,6,7
22576	5778896	-4368741	1774831	XOVAN	0	1,2,3,4
22586	5472112	-4348283	1672402	GLIENAR	0	4,5,6,7,28,30
22587	4765328	-4381639	1942162	ZEDINAVN	0	21
22589	5327472	-4299442	1208799	CANDLIMARA	0	1,2,3,4,5,6,15,21
22600	4851760	-4308407	1211034	NENDREK	0	1,4
22603	5458544	-4318954	774842	GLAUCESSNE	6	
22604	5582832	-4343485	228435	MITHIS	0	1
22606	5376048	-4356588	151894	LANGELIN	0	1,2,3,4
22611	4276048	-4341552	1134378	BIKRU	0	1,3,4,16,17
22617	4476048	-4348525	1082091	REYVAIR	0	
22618	4451760	-4337229	1365327	SESSIGE	0	
22626	2277136	-4608192	-622436	YUARMST	0	7
22627	3208208	-5136752	-1642150	GLADIOLAS	0	4
22629	3370352	-5130627	-2189113	LAUMLAN	0	3,4,26
22633	4490704	-5135203	-2035309	DAMIPHRA	0	18
22636	4966416	-4880599	-2131537	KLATCH	0	
22640	5004272	-4297120	-1734609	CALVAN	2	1,2,3,4,5,6
22645	4283920	-4264038	-2340212	NEOLUME	9	1,2,3,4,7,10,11,14,15,30
22663	-594640	-332157	-15631	OASIS	6	
22665	-777136	-155009	-746725	3 BROTHERS	8	2,3
22668	5300336	-4942418	-440846	TASANDRA	0	3
22669	5231408	-4937658	-391000	8-GAVAHAV	8	
22671	5455696	-5134810	-1145238	CAMANDRIA	0	3,7,11
22676	5817840	-5150374	-1805571	HAMIDAS	9	5,6,17
22680	6086768	-5189406	-1942903	FALKEM	6	
22681	6362480	-5170846	-1632221	HAKALEM	6	
22682	6017840	-5099340	-1975097	KAFMAD	6	
22683	5717840	-5225891	-1689187	KAMEHA	5	1,2
22687	5786768	-5225532	-1672311	FANDRI KAZ	5	3
22688	5848912	-5120625	-1868781	KA HAKAM	6	
22689	5755696	-5183956	-1520703	HAKAMAS	6	
22690	5779984	-5163991	-1868674	JEKAXOM	5	
22692	5855696	-5122770	-1659619	RAKII	1	2,3,13,18
22699	5779984	-5242109	-2033366	JEEQANEK	1	1,2,37
22700	5755696	-5283956	-1600035	BOTEQEER	3	
22701	5779984	-5063991	-1935655	JEQOGEK	9	15
22703	6093552	-5194976	-1556000	HADEK FAKIA	6	
22704	6300336	-5214653	-1375418	HAKED FAKIA 2	6	
22705	6262480	-5136125	-1647648	TEJAK JIM	0	1,2
22709	6193552	-5224215	-1715792	GEEWEDAK	8	1,4
22712	6224624	-5225192	-1808697	YEGEE WEDAK	8	1
22713	6217840	-5348306	-2147354	MEKI JEDOO	0	
22714	6179984	-5354053	-2432667	KEEBOOMI	0	2
22716	6493552	-5374077	-1937784	DEKAWEM	0	3,14
22720	5269264	-4948634	-244399	GEKAD XIN	4	2,3,4,9
22724	5200336	-4953444	-285543	HAWEEDAK	8	1,2,3
22728	5069264	-4918499	-55235	HAKEDEETEDAK	6	
22729	4869264	-4907867	282422	GEEWAMIDEK	3	14
22731	4969264	-4980100	258356	KADRA TIN	0	3,4,5,18
22736	4731408	-5121833	55033	HAKED ROQ	6	
22738	4800336	-5190764	139942	VOOTAQ	9	4
22740	4769264	-5192224	262183	SKIAD	0	2
22741	4700336	-5232862	175184	BIZEEMET	0	2,3,6,9,11,12,16,21,29,35,41
22753	4562480	-5238000	156847	MIDAKOB	0	3,4
22756	4662480	-5312642	179697	HAKIDEEM	6	
22757	4700336	-5332862	183252	VATKOON	0	3,4,13
22761	4762480	-5356213	79361	KIINAAJI	2	1,2
22764	5811056	-5224298	-2162115	GEETOO-1	0	3,9
22767	5735344	-5259333	-2535968	GEETOO-2	9	1
22769	5697488	-5266414	-2822032	GEETOO-3	3	1
22772	5659632	-5271442	-3148295	GEETOO-4	0	3
22773	5652848	-5347777	-3430170	GEETOO-5	3	6
22776	5577136	-5378673	-3818720	GEETOO-6	0	2,3
22778	5570352	-5346778	-4231936	GEETOO-7	5	1
22780	5670352	-5342272	-4475298	GEETOO-8	6	
22781	5763568	-5248953	-4783062	GEETOO-9	0	4
22783	5625712	-5341695	-4946514	GEETOO-10	8	3
22785	5756784	-5425266	-5246522	GEETOO-11	6	
22787	5787856	-5439868	-5501181	GEETOO-12	3	2
22789	5712144	-5524314	-5877878	GEETOO-13	0	6
22843	3904272	-4565172	-629407	NEK 0	6	
22845	4173200	-4584233	-667350	MINOA G/0	11	1
22846	4373200	-4723248	-1102054	HEKTOR /LI+ 0	6	
22847	3766416	-4777313	-944268	KYRIA /LI+ 0	6	
22849	3759632	-5175620	-1292134	MUN'WENK ILA	8	1,2,4,7,8,12,14,18,19,20,21,22,23
22862	3190704	-4427738	-730295	ALGOL II	0	1,2
22866	-218928	-244011	97180	TARSIS	0	1,2
22875	2552848	-4541525	-310791	VAL	0	1,2,3,4,5,6,7
22876	485008	-4657020	-2260613	MATTZ PULSAR	11	
23209	-394640	22759	-214423	COLD GATE	0	1,2,3,4,5,6,7,8,9
23211	3459632	-5095682	-784034	QILAQI	0	1,2,3,4
23215	-487856	-526426	372277	TARANE	0	2,4,10
23219	4335344	-4795159	-1211054	TRAMASCO	0	
23220	2290704	-5521744	123662	ANAMAYANE	0	3
23222	2090704	-5171008	294172	DJIBRIL	0	
23223	4479984	-4634365	-836496	HOLLY	6	
23224	-25712	-284974	-499566	TENNENTS SUPER	6	
23225	56784	-447947	380737	4SARAH, 4MICROSOFT	6	
23227	3770352	-5042875	-2324110	VS I	0	3
23230	1082160	-5422823	-5030922	V III	0	
23234	806448	-5628299	-5233432	ASTORIA	0	2,3,4,8,29
23242	-644976	-6346615	-4896970	RUBAIYAT	9	6
23245	-589616	-6341131	-5431024	LA JULIA	0	5
23247	30736	-6403444	-4831508	NAGINTA	0	3
23248	4097488	-4932993	-1274598	MELAS	3	1,8
23252	3494640	-5134583	-2758312	ORPHEUS A	0	3,20,22
23255	2756784	-5198992	-2172505	MALCHUS	0	1,2,3
23261	1312144	-5430606	-1475295	ADURS	1	4
23263	1218928	-5481336	-1006667	MANAL	0	4
23264	1839280	-5533689	-387074	LEVINE	7	
23265	1394640	-5429805	-650375	BRUMAIRE	0	3
23268	594640	-6221744	116255	ORPHUS	0	2
23271	-1127472	-5850016	-5244289	NEW ENGLAND	0	3
23274	-1127472	-6033147	-5060574	NAVAHO	9	23
23276	-38192	-6102339	-5087893	MILITANTE	1	1,2,5,25
23287	-736432	-151339	1711633	SMITH I	0	3
23295	4748912	-4661208	-765109	PAX	11	1
23297	3821776	-4629682	-1537994	THE HOPE DIAMOND	7	1
23298	4414992	-5140367	-2507740	RICTUS	5	1,2,3,4
23303	-363568	-71605	-296260	REMEDY	6	
23304	-439280	-182294	-649509	VELORUM	0	1,2,3,4,5,8,9
23312	-239280	-241390	-939373	AYTHERIA	0	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
23313	-139280	-386474	-1048608	THE INVISIBLE STAR	0	
23314	4155696	-4718289	-4898	BEREFT	0	
23315	3742128	-5028007	-166035	OBRAXIS	0	
23318	3442128	-4530971	167077	WHISTMAGE	0	1,2
23320	3986768	-4680147	134861	BORRELIA	0	1,2
23322	3955696	-5000472	437976	NAVRIA	0	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
23345	3962480	-5014432	845577	MATHUZEL	0	1,2
23347	4855696	-4621075	-444441	BEAUTIEUS	4	3
23348	4955696	-5135586	-728200	ACHILLES	10	1
23350	4793552	-5197362	-348684	INFANTIA	9	
23351	5062480	-5212834	-475854	OPTIMUS PRIME	8	3,4
23357	4279984	-4842790	-324486	BAST	0	1,2
23361	5813904	-5031533	-93900	VNOR	0	4,6,7
23364	6220688	-5095597	-50519	DETJEN'S PULSAR	11	
23365	6803184	-5155969	260422	TOBARNK	0	
23367	5758544	-5131474	494962	CHRISTOPHERS CURSE	0	
23540	5720688	-4838292	388146	MYONE	0	2
23542	5982832	-4801985	-224257	MYOTHER	0	3
23544	3539280	-4635183	-2055742	BIG PULSE	4	4,16
23545	912144	-556859	-1129001	GUILHERME	0	4
23547	4911056	-4061916	-1219103	AZIUS-AZ1	0	7,9,33
23551	5455696	-4398585	-1344889	MAGLOR-MA	0	1,2,3,4,5,6,7
23558	5544976	-4364947	115791	JMK	11	1,2,3,4,5,6,7
23566	5665328	-4477163	1057889	TYRIAD	0	1,2
23569	3879984	-5516450	-196920	VORDINE	6	
23570	3973200	-5521255	-502772	LITHBEARER -O1	6	
23572	4886768	-4502840	-792512	KRESPH	3	1
23574	808208	-3078550	662026	OMIRAHNDI	2	1,2
23577	887856	-1835090	-549900	O.L.S -01	5	
23578	129648	-1560434	-1174797	LITHBEARER -02	6	
23579	3790704	-4511018	-1420894	INGARTH	9	3
23581	3683920	-4521661	-1739975	NARNORTH	3	
23582	3783920	-4533902	-1833721	DENTON	5	1
23584	3977136	-4495690	-2175407	ANILK	0	
23585	3701424	-4593245	-2593809	ALIS	0	1,5
23589	4293552	-3757950	243471	DARUNI 5	1	1,2,3,4,5,6,7,9
23597	3811056	-3807894	-134181	RAN-TU	6	
23598	3779984	-3813464	-55847	TACHIBANA UKYO	6	
23599	3473200	-3882739	59962	BYUU	0	1,2,3,4,5,6,7,8,9,10,11,12,13,14,17,20,21,22,23,24
23620	2542128	-4033081	1058998	WONKO THE SANE	10	
23621	450000	-551174	-346376	FOSKAMINK	10	
23622	167504	-555824	-882224	CARPAINTER	10	1
23624	-232496	-1005408	-722732	ONETT	10	1,2
23627	-625712	-1137800	123585	COUCH	11	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
23645	-225712	-1125558	-268129	VOULU	10	
23646	3917840	-4109488	63218	AMBER OWEN	10	1
23648	2973200	-4920580	369506	TUESDAY	5	
23649	2404272	-5033521	771698	EARTHBOUND	10	1
23651	3197488	-5031180	-399806	THREED	11	1
23653	3917840	-5209488	158473	ZIMMER	5	1,2,3
23657	3842128	-5216662	-285746	WIGU	6	
23658	3690704	-5270114	-1326085	ACHEWOOD	6	
23659	3677136	-5323457	-1848970	SAHAYA	6	
23660	3670352	-5426447	-2451059	MER DE NOMS	11	1
23662	3863568	-5334343	-2941232	FLAK	7	
23663	4418928	-5446723	-4205784	OLMESTRAN	2	
23664	4650000	-5550000	-4750000	WADE	11	
23707	3428560	-4460293	-708745	BUDO	6	
23708	3097488	-4492685	-339391	ERIK	10	
23709	3604272	-4532627	-396457	DEUS EX	5	
23711	3297488	-4500747	-460615	VIGILANCE	2	1,2,3
23714	2959632	-4184278	-481770	NULLNESS	0	1,2
23717	3014992	-4769307	-1105707	WILD	0	
23718	3277136	-4829407	-1500921	GULD	0	1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19
23739	4286768	-4444020	-223588	FIRELIGHT	0	1,2
23742	4362480	-4533712	213199	CANDELAS	0	1,2,3,8,20,21,22,34,56,57
23752	4507120	-4591703	839113	RAMUH	1	
23793	1028560	-435530	1708226	GASTAR X	6	
23794	150000	-429677	75440	REMEMBERANCE	6	
23803	50000	-422511	177290	GASTAR XI	6	
23804	-243216	-461959	568724	FLUX	7	
23806	-187856	-483432	-10261	NITRIS	0	1,2
23811	250000	63157	-78718	OL	7	
23812	618928	73580	-424554	GALACOR	4	
23813	856784	184895	-465420	GARBLE	10	1,2
23816	1263568	269560	-241250	POLON	8	
23817	456784	168474	-32376	VINODIAMOND	7	
23818	18928	159568	173067	SATUROS	0	1,2,3,4,5,6,7
23826	401424	-513546	752277	PULSIEUS	11	
