# case	record	name	stored_hex	x	y	z
# records=4194 cases=4332
2774	2661	REDGIANT	40c9ec217558abd6	3639280	-1635502	-2229864
2775	2662	PORTAL	40ca119ea1c13273	3935344	-4324120	-784352
2776	2663	PORT AUTHORITY	40ca11babebaf25b	3390704	-4178474	-942087
2777	2664	SILVIA	40ca11efd93a2532	4004272	-4432329	-752067
2778	2665	LUENEN	40ca122231fade5c	4855696	-4427844	-620842
2779	2666	SRW	40ca1298eb0bdd6a	2952848	-4948045	-913651
2780	2667	LISTA 25	40ca2952b74dac0c	2539280	-4680565	-1126996
2781	2668	OLBRISH	40ca29d3db5bebf7	3697488	-4216870	-859146
2782	2669	KAFRION	40ca33cbf609c44f	4279984	-4828393	-649180
2783	2670	CARRE	40ca3657c588e511	4686768	-4439542	-645005
2784	2671	SOLAFARENSIS	40ca3fe5e064e019	2677136	-5584941	-898884
2785	2672	REDDULL	40ca5093e441cf55	4073200	-5702744	-580029
2786	2673	ARJUNA	40ca5eb024d1b5e6	3866416	-4313508	-809541
2787	2674	TRIUMVIRATE - CAESAR	40ca5fa08bfe6ba6	4142128	-5182625	-629021
2788	2675	LUVEROSTINOY	40ca6f4f2d040ffc	1229648	-4810891	-2287914
2789	2676	NEMEZIS	40ca6f838936dd57	3359632	-4245485	-948943
2790	2677	MAGNUM	40ca72122d6196ac	4004272	-4632329	-729962
2791	2678	MORITZ	40ca7abac6a4a050	3252848	-4365390	-954754
2792	2679	MISER	40ca8434570e4633	4955696	-4335983	-631819
2793	2680	IRRATIONAL	40ca8e129e9c64df	2946064	-4419070	-1044342
2794	2681	LINGUIST	40ca9206f24344a0	3459632	-4262483	-922520
2795	2682	BLUNA	40ca99cc31116253	2983920	-4535971	-1006252
2796	2683	YITTIMUS	40ca9dd82accd314	2914992	-5064231	-923148
2797	2684	VANESIA	40ca9dfa29a53090	3666416	-4731653	-785554
2798	2685	ROTOR IGNE	40cabe04ceacb0ea	3866416	-4813508	-735695
2799	2686	UR	40cac63dfea4f883	2777136	-4026086	-1226053
2800	2687	FAR RUBY	40cad8acc9213e38	3835344	-5233056	-684851
2801	2688	OUTREACH	40cadc756b473e5e	3935344	-4824120	-724426
2802	2689	SWEET SURPRISE	40cae35b7ea8579a	3697488	-4316870	-862491
2803	2690	LOOSE	40caf3c93e400326	3359632	-4345485	-945226
2804	2691	SOLUS	40cafcc03e48dd95	4755696	-4689030	-619630
2805	2692	QILAQI	40cafef0a564398f	3459632	-5095682	-784034
2806	2693	HIGH LIGHT	40cb04322b5f89a8	4311056	-4686995	-684572
2807	2694	HOX	40cb0a5a647117f0	2877136	-3840737	-1252878
2808	2695	ADELEUM-ORANGE	40cb0f4d17c5a0b0	4617840	-4649796	-645240
2809	2696	ARCHIMEDES 241	40cb14ecd9ec190a	3390704	-4378474	-933972
2810	2697	WILLIAM_HALSEY	40cb15cf3739cf86	586096	-3805709	-6217239
2811	2698	FRENZAL	40cb1c75ae9013e6	3666416	-4631653	-817411
2812	2699	KANG	40cb25a8e08b8c3f	2432496	-4060346	-1407273
2813	2700	BRIGHT CITRUS	40cb3d2873d216c2	475376	-6189548	-4739836
2814	2701	SPENT	40cb46449cff592c	4686768	-4939542	-603207
2815	2702	BLINDED EYE	40cb5a43e447f681	3935344	-4524120	-786596
2816	2703	NEXUS	40cb5be8caf4eb64	2081072	-3041345	-2213185
2817	2704	ASTARIA	40cb5d7a4843c562	2846064	-4721160	-1042736
2818	2705	REDORAN	40cb67f1eaeecfab	4855696	-4327844	-667718
2819	2706	MONTOYA	40cb7272ccf5013a	871440	-4940780	-3263870
2820	2707	ALBATROSS	40cb76cd5a282ae2	3359632	-4445485	-941508
2821	2708	VELPY	40cb77d20349ed7a	3052848	-4436380	-1038398
2822	2709	YAMOO	40cb7c3b34a69269	4273200	-4365722	-754329
2823	2710	BET BLAZE	40cb8a17e97a5fa2	5055696	-4381963	-636466
2824	2711	SKOGEN	40cb8b4631254d1a	3421776	-3825800	-1077268
2825	2712	LUMINO I	40cb9364574cb652	2056784	-4810337	-1427030
2826	2713	RIZI	40cb9c1e667e48f4	3628560	-4254023	-915798
2827	2714	RABBIT LEAP	40cb9e1daa5fc7e0	3697488	-4416870	-865835
2828	2715	BLOU-5	40cba5c250ac09d5	4479984	-5163093	-611983
2829	2716	BEACON	40cbb51c9b5d1e00	4379984	-4531379	-714766
2830	2717	MARIA	40cbbc74971cf957	2708208	-4423615	-1185378
2831	2718	ARMOUR	40cbc30d8eb7f963	1122864	-4909945	-2578195
2832	2719	DIABLERO	40cbc7e98015d648	3904272	-5465172	-666611
2833	2720	MAJOOMAJOO	40cbd09de9fb8a19	4173200	-4884233	-698686
2834	2721	BERDEM	40cbe821e62d0fcb	479312	-4729315	-6303227
2835	2722	PETRA	40cbe828bfc81b93	3321776	-4423134	-972480
2836	2723	AGNOSIA	40cbe99d26daa30c	3797488	-3655365	-1029538
2837	2724	TVIP	40cbeba05943cb30	4073200	-4400279	-797583
2838	2725	CANABRAVA PRIME	40cbf484b3d5e71c	3221776	-4689395	-947370
2839	2726	HANNAH CLEAR	40cbff2a1081eed5	4273200	-4465722	-751160
2840	2727	PIRIUS	40cc056dadd78d16	-1704272	5953118	-1414078
2841	2728	SCATHR	40cc09bb66e6df6e	2777136	-4526086	-1142082
2842	2729	SENSENBRECHT	40cc0d40ba90dbda	3559632	-4419846	-912889
2843	2730	EPHESIA	40cc129e29209ee0	3390704	-4578474	-925857
2844	2731	LA BELLA LUCIANA	40cc13b068fb807d	4004272	-4332329	-828656
2845	2732	RED BREATH	40cc2a913385c2bb	2056784	-4710337	-1488534
2846	2733	OAKENSHIELD	40cc2bf30738ab69	3321776	-4323134	-1004416
2847	2734	TOMB	40cc3031eeb1b712	1887856	-4787917	-1596698
2848	2735	GASSY	40cc3c834ea41b83	3866416	-4413508	-847201
2849	2736	DELETRA	40cc4887a0186d21	2739280	-4319060	-1223981
2850	2737	2STARSN1	40cc5afd8798e68e	2401424	-4717129	-1281621
2851	2738	VWSTPHA	40cc6d197ce9cd53	4955696	-4635983	-633493
2852	2739	SENGIR	40cc6f60d4f8e011	3390704	-4278474	-1003565
2853	2740	DANIMAR	40cc7918402262e7	3359632	-4645485	-934073
2854	2741	DESTRONOVA	40cc79d86efb3bb0	2639280	-4449812	-1241427
2855	2742	LET US SLEEP NOW	40cc7b3856199f65	3597488	-5147303	-787501
2856	2743	FAIRY	40cc80be4103ebaa	4273200	-4565722	-747991
2857	2744	B EXPRESS 6	40cc8e03c33088cb	-4825712	-700799	4323081
2858	2745	GEMINI B	40cc9876f644f814	4073200	-4500279	-798718
2859	2746	SULFUR	40cca4ad4b56225a	3935344	-4724120	-788840
2860	2747	LIZERJA	40cca6feae40949e	4855696	-4227844	-714594
2861	2748	HANDEN3	40ccb1f8503d2649	3866416	-4913508	-773355
2862	2749	PERPETUA	40ccb351d2bbae26	2877136	-4666430	-1094495
2863	2750	ABIGAIL	40ccb93ea2e32a8e	4035344	-4384112	-831279
2864	2751	THE BITTER WORD	40ccd358a19dab7d	4686768	-5139542	-612703
2865	2752	HUSSELL'S STAR	40ccd811a6559ea8	3966416	-4366334	-852728
2866	2753	ASCHAL	40ccd9609516f448	3459632	-4462483	-956745
2867	2754	AURORA	40ccda16b463b11c	2877136	-4566430	-1124365
2868	2755	MEOWSTAR	40cceb1e33313f58	3728560	-4316425	-919982
2869	2756	HARD YAMES	40cced8040c029a6	1298576	-4902175	-2326635
2870	2757	LITHIUM DELTA	40ccedfda53c0bd9	4135344	-3844104	-931765
2871	2758	PARSIS' DWARF	40ccf474e4730920	2256784	-3950922	-1662661
2872	2759	HYPERION	40ccf5c22cb26c31	4786768	-4771191	-649231
2873	2760	POOR EXCUSE	40ccf85f2038fa24	3359632	-4745485	-930356
2874	2761	ZZ9-PLURAL Z-ALPHA	40cd040a94e76453	3290704	-4837570	-933229
2875	2762	CLAYPOOL	40cd075562696b86	3490704	-4119378	-1033599
2876	2763	ZAPPA	40cd1780610952af	4479984	-4434365	-749778
2877	2764	VOID	40cd2181f6bbc740	3628560	-4354023	-944058
2878	2765	SALUNA	40cd21a45af21569	4579984	-4373244	-744670
2879	2766	DRAKHNATORIA	40cd29dc1747312d	4173200	-5584233	-640733
2880	2767	ZARSH	40cd3432bf3974d1	3014992	-4469307	-1109646
2881	2768	GRINDERIOUS	40cd3499a622d713	3146064	-3814890	-1245904
2882	2769	THE GATEWAY TO ORION	40cd358cba178b05	3904272	-5165172	-741591
2883	2770	NNOZAM	40cd364b5f625680	3759632	-3830317	-1038610
2884	2771	BLISSET	40cd44037a14f8e3	4717840	-4443207	-714807
2885	2772	GYN	40cd45c6531b34e8	4073200	-4600279	-799854
2886	2773	VB007	40cd491adc982076	1298576	-5002175	-2308327
2887	2774	FUEL04	40cd495565004056	3766416	-4577313	-869757
2888	2775	MARKVERMOTTE	40cd628ab7f17f44	4786768	-4371191	-719039
2889	2776	TIRREB	40cd663a7de3c754	2094640	-4987707	-1440778
2890	2777	BROWN BOTTOM	40cd77160d64e0b1	2977136	-4257174	-1190307
2891	2778	BIPOLARIA	40cd7bd6b616f461	4579984	-4673244	-705294
2892	2779	CHOLISH	40cd8ac1ae24b643	2294640	-4056955	-1624783
2893	2780	SHADOWSTAR	40cd934f3b62d899	4173200	-4174602	-869194
2894	2781	CELESTRA	40cd9574ebcd1d9d	3666416	-5031653	-821054
2895	2782	ABRAXIS	40cd98aee430c1fb	4104272	-4330559	-852568
2896	2783	BEHEMOTH	40cd9a210ca73350	2156784	-4346165	-1616885
2897	2784	NANICUS ALBINA	40cd9c79d9cc95b8	3628560	-4654023	-897767
2898	2785	KOKILO	40cd9e4167e29198	2501424	-4364880	-1388893
2899	2786	LYON'S PRIDE	40cda14ac958a2ac	3459632	-4362483	-1005168
2900	2787	TEMP NO	40cdb23000000000	2550000	-2250000	-2650000
2901	2787	TEMP NO	40cdb23000000000	-2650000	-2250000	2550000
2902	2788	SOPHIA GLORIA	40cdbb6d83ba8689	3421776	-4325800	-1028438
2903	2789	OLD MAN	40cdcd7aa44f77b8	3866416	-4222974	-934540
2904	2790	CLEPSYDRA	40cdd400577962d0	3766416	-4377313	-926318
2905	2791	SHABANA	40cdd5d195009f01	3697488	-4716870	-875868
2906	2792	LISTA 77	40cddbc520871e6c	3966416	-4466334	-862955
2907	2793	FIREFLY	40cdea791a498309	4411056	-4582815	-757700
2908	2794	MORNING STAR	40cdf0dad6ebb600	3935344	-4924120	-791084
2909	2795	ENTERON	40cdf274bd954227	3221776	-5789395	-822046
2910	2796	ENDERS	40cdf32bb0c2d559	3359632	-4945485	-922921
2911	2797	UBU REX	40cdf389b11e4a2e	4073200	-4700279	-800989
2912	2798	RADHARANI	40ce00ffab7a89d8	4035344	-4284112	-888600
2913	2799	LISTA 67	40ce0ad739f3980e	6076048	-4662860	-542913
2914	2800	SAMZA	40ce1508e7189909	4411056	-4382815	-796679
2915	2801	BLADE	40ce1b5540768fc5	2194640	-4737867	-1482477
2916	2802	AARON	40ce2d12ec585342	3083920	-4448212	-1126274
2917	2803	TRI-POLERI	40ce408a12fc8c50	2401424	-5017129	-1285587
2918	2804	HOBOTHIAN RUNAWAY	40ce47f1aacc172b	3728560	-4416425	-941518
2919	2805	HANDEN1	40ce5216815cbffc	4617840	-5449796	-616864
2920	2806	BEAR HUG	40ce54e8ac5d6b3b	3459632	-4762483	-942547
2921	2807	DAYLIGHT	40ce57a15f7139d0	2739280	-4419060	-1283371
2922	2808	AKLYORNAP	40ce598ec4a321d1	-568592	-5042444	5419815
2923	2809	VALDEZ'S STAR	40ce68440ca324f0	2601424	-3943702	-1517513
2924	2810	FREE ASSOCIATION	40ce6e91fbbd6f98	2777136	-4726086	-1187136
2925	2811	USSHER	40ce7044a6f73390	3659632	-4375081	-973353
2926	2812	TERBIN-A	40ce713952f5760d	1636432	-4116987	-2313501
2927	2813	NOVO	40ce755b6268b4e2	4648912	-4643891	-722344
2928	2814	DOXENION	40ce7a8d89c09f8f	3183920	-3960454	-1237541
2929	2815	SOO TETRA	40ce801ee8951c9b	1360720	-4607373	-2490889
2930	2816	RSVP	40ce80780701678d	3559632	-3910553	-1121896
2931	2817	VB008-L	40ce80ff019e17d8	1153936	-5025854	-2692983
2932	2818	DEVIL'S PLAYGROUND	40ce8bd472127f05	4786768	-4671191	-699451
2933	2819	MANU	40ce94b5aabf02e9	4679984	-4383396	-763247
2934	2820	FUELER	40ce99b63a0d619b	2270352	-6002262	-1149713
2935	2821	LONITURI	40ceb04350f8cf0b	3859632	-3454480	-1178467
2936	2822	ERIKA	40ceb741120f1400	4817840	-4467690	-730629
2937	2823	BIG RED	40cebc19032ea04f	2977136	-4457174	-1185882
2938	2824	VITADONNA	40cede00a11db58b	2777136	-4626086	-1230145
2939	2825	ANNAIR	40cee08e26865f01	3973200	-5325956	-747084
2940	2826	FRATELLO	40cee09dcf63f5be	4648912	-4943891	-687845
2941	2827	LONELY BLUE GIANT	40cee15658ebe61e	3321776	-4723134	-1007743
2942	2828	KOORSCH	40cee3870e779577	3966416	-4566334	-873182
2943	2829	RECTANGUKA	40cee7ef442b59a2	3421776	-4425800	-1044887
2944	2830	IBO	40ceed3a8336803f	4104272	-4530559	-851560
2945	2831	BITTER WORD	40cf0d65728c8ab9	4648912	-5143891	-664846
2946	2832	WILD	40cf0db6caa78b6b	3014992	-4769307	-1105707
2947	2833	PWIN	40cf0ffc7a44b04d	3966416	-3899706	-1028195
2948	2834	FENIA	40cf3dc28a2c0fa7	4342128	-4559934	-807862
2949	2835	PARSIS	40cf41a11567675b	2952848	-6448045	-840503
2950	2836	ANNRE	40cf4679860d8a14	2983920	-5635971	-952172
2951	2837	NOITUAC	40cf4851bc7ab2d9	1360720	-4807373	-2448470
2952	2838	LI-REFUEL	40cf56903906bad0	4173200	-4474602	-859250
2953	2839	REFUELING STAR	40cf56abd420b02c	3552848	-3645109	-1238973
2954	2840	VERCANUS I	40cf694601ad7382	5876048	-5541237	-493927
2955	2841	LAST HOPE	40cf6b7270e4e896	4579984	-4773244	-735859
2956	2842	SPUR 1 TRAF STATION	40cf82a99ef3362a	3628560	-5054023	-879736
2957	2843	HOUDINI	40cf93cab1e81abf	2325712	-4064684	-1710261
2958	2844	GAGARIN	40cf9ca03aacdb8c	3728560	-4216425	-1029518
2959	2845	ZEBULON	40cf9e57a5f4c203	3290704	-5937570	-828541
2960	2846	LUMINARE	40cfaaabc008ade2	4679984	-4583396	-755859
2961	2847	DON'T SCOPE HERE	40cfb49c8b3c8c84	4004272	-4832329	-838928
2962	2848	REIKYUUSHA	40cfb4f1272e8bb1	3352848	-4291963	-1128113
2963	2849	KAYIN MAJOR	40cfbb09f8eeb1e5	3866416	-4322974	-971980
2964	2850	HANDEN5	40cfca519e83c911	3083920	-4648212	-1135470
2965	2851	ADELPHE	40cfd311c6db62cb	3352848	-4391963	-1106519
2966	2852	LISTA 98	40cfe3e10e7a14d0	3290704	-5837570	-849974
2967	2853	GREY STAR 4	40cfe475b7a24d91	4173200	-5284233	-740468
2968	2854	LELEFODAO	40cff99a98c490b4	3352848	-4591963	-1063331
2969	2855	GLOWER	40cffc3d02068cb3	4035344	-4484112	-905031
2970	2856	ANDRAMON	40d001c452236028	3252848	-4375194	-1151718
2971	2857	BEEPEE	40d008f0c853bcc6	2601424	-4243702	-1487342
2972	2858	RENEGADE	40d015e7e36baaeb	3659632	-4575081	-983785
2973	2859	YOUKO STAR	40d01722c7278e02	3559632	-4410553	-1049465
2974	2860	GALLID	40d01e12d5571c77	3052848	-5636380	-959161
2975	2861	LISTA 92	40d02007b784d6ab	1322864	-4526047	-2757837
2976	2862	GREY FOOL 04	40d02077ea13375c	4104272	-4730559	-850551
2977	2863	ROTATIVA	40d023640a5b5164	2432496	-4960346	-1369595
2978	2864	ISKALYRIA	40d029282a852991	5193552	-4976463	-640290
2979	2865	BLUE LAGOON	40d02b22e787966e	3559632	-4210553	-1104652
2980	2866	TRECHEROUS LIGHT	40d02c5b1aadad23	3490704	-4419378	-1073553
2981	2867	AURON	40d02ce4690d53ec	3290704	-5637570	-892839
2982	2868	YANASUL	40d02cf2f27101cf	2394640	-4207114	-1644127
2983	2869	MUSIAL	40d03379373b3320	723952	-3821710	-5996200
2984	2870	BASEMENT DH	40d0390e0bb24a4b	2601424	-4143702	-1541090
2985	2871	HOF 1	40d043b281b55090	1974288	-3727656	-2263043
2986	2872	NATHANATOS	40d044378971351d	492880	-5929765	-5699210
2987	2873	DILECTA SCRAMBLED	40d044bed0fbe416	4717840	-4843207	-729075
2988	2874	HORAGOR	40d0456902f5446c	3659632	-4875081	-933896
2989	2875	BRAHEMIA	40d046014964454b	4411056	-4482815	-842726
2990	2876	TIFERET	40d04aafb1c5dcd7	4035344	-4784112	-864143
2991	2877	TARDI	40d04b75bbb62d93	4104272	-4430559	-917600
2992	2878	RAIDEN	40d04c98e71427df	4479984	-5134365	-725610
2993	2879	ASCENDANCE	40d05cda586f4a01	4679984	-4783396	-748470
2994	2880	NEAR SHOT	40d0628e9aa5e66f	2770352	-4528842	-1337285
2995	2881	BLOU-6	40d06990a79c56ec	4004272	-5432329	-772612
2996	2882	LISTA 24	40d07f9b22cab4b5	3966416	-4766334	-893636
2997	2883	YIGHTHOTH	40d086af126fe22d	4173200	-4774602	-849306
2998	2884	PAX	40d08a0ca7c9f0c5	4748912	-4661208	-765109
2999	2885	OUTPOST	40d08a80605ba623	3459632	-5895682	-830421
3000	2886	NX1	40d08b8fc8f99a3b	5055696	-3874401	-864939
3001	2887	OLYMP	40d08b9dc4d8b64c	4342128	-4859934	-802867
3002	2888	SOLLVERNE	40d08c057a3fbe28	1956784	-5537178	-1563820
3003	2889	KATERI	40d08c09693c5a29	4511056	-4378635	-857833
3004	2890	ASKEW 179	40d0931359e74210	4254608	1005639	3966789
3005	2891	KYRIA /LI+ 0	40d097a2bdef9cc3	3766416	-4777313	-944268
3006	2892	HANDEL	40d09a8e40dc085e	1109296	-4614243	-3321680
3007	2893	TIRENTE	40d09f2ea650b537	4479984	-4934365	-769964
3008	2894	TROUBLED	40d0a2a97525c59a	4817840	-4567690	-774077
3009	2895	LYONESSE	40d0a325b22ffe52	3797488	-4355365	-1030058
3010	2896	SMILJANA	40d0a3949b54ffba	3866416	-4622974	-953228
3011	2897	BLUE BERTH	40d0a52b96a6882c	2018928	-4764914	-1771793
3012	2898	ZERCANA 1	40d0a7362efdc543	3452848	-4318536	-1143623
3013	2899	FERRAYAH	40d0b8cfbf3aa570	2708208	-5523615	-1144671
3014	2900	PULSAR-5	40d0b8e41a1b2ae2	1667504	-4213447	-2437192
3015	2901	SNOOPY	40d0bc13b5251534	1567504	-4324217	-2528140
3016	2902	EYES IN THE DARKNESS	40d0cb2a3062ea00	4342128	-4659934	-849888
3017	2903	SOLEM	40d0d1f99e30f837	2601424	-4543702	-1457171
3018	2904	TRILLON	40d0d28e2056f146	4579984	-5173244	-727048
3019	2905	IZIURS	40d0d2f265720d5c	5562480	-4129065	-750083
3020	2906	XNO13	40d0df2b4f137bc2	4066416	-4519160	-940136
3021	2907	JEHOVABOH	40d0e1e5c689903d	3897488	-4324932	-1025582
3022	2908	RUIN	40d0e1febe54ec51	2532496	-4432003	-1540265
3023	2909	DOUBLE DULL	40d0e2cfc8369721	3521776	-4259539	-1152662
3024	2910	CONSENSUAL WORLD	40d0e90f59a94ff6	2839280	-4419379	-1380016
3025	2911	YELLOW	40d0ea16335da7e4	6076048	-4328697	-658534
3026	2912	NOVALIS	40d0ea83fe381ebd	3452848	-4218536	-1189215
3027	2913	BLUE SHADOW	40d0ecf647b10ef6	4166416	-4003058	-1039179
3028	2914	HOLLY	40d0f5cebfb546e7	4479984	-4634365	-836496
3029	2915	BARDON	40d0fa325154b76b	3866416	-5413508	-830581
3030	2916	GASSMANN	40d0fb238910c6d5	3077136	-4547919	-1242522
3031	2917	PHOTONIS	40d1003844ad6e3c	2839280	-4519379	-1356700
3032	2918	SOPHIA	40d1025fc8b3eb1b	4035344	-4684112	-921463
3033	2919	KRESPH	40d107acbdbd3054	4886768	-4502840	-792512
3034	2920	1.6647	40d10860494738e9	4373200	-4347211	-917432
3035	2921	ZINDABAD	40d109d5b4e29e5d	4579984	-4237351	-899023
3036	2922	XNO16	40d10d00f1b8093d	2670352	-4552998	-1436080
3037	2923	VERFLIXT	40d113531a360f84	4173200	-4674602	-896312
3038	2924	MEDUSA 5-9	40d11410fa81f8ec	2839280	-4619379	-1333383
3039	2925	CHMEE	40d114a2263287da	1674288	-4731251	-2207989
3040	2926	WISP	40d118b5e6a29e29	3559632	-5919846	-830792
3041	2927	BORKBORK	40d11b13e65caca5	4373200	-4447211	-900649
3042	2928	THISTHAT	40d11c4f43d9c8dc	3214992	-4379458	-1244413
3043	2929	MONOCHROME II	40d11ca11e4f3563	5193552	-5076463	-664616
3044	2930	ONE PAIR	40d128ee0dc97b80	4442128	-4548589	-869654
3045	2931	CLEMMA	40d128f9fd4c6668	3759632	-4330317	-1079329
3046	2932	CORAL	40d12a1c0d591477	4373200	-4547211	-883866
3047	2933	TOURRESH	40d13057e57bcf7d	3077136	-4447919	-1286006
3048	2934	ATX 237	40d138944153516c	3521776	-4359539	-1148567
3049	2935	LITHIA ALPHA	40d13c0a0472165a	4917840	-4292172	-836080
3050	2936	GROAK	40d13d2b4d2a9cde	4373200	-4747211	-850301
3051	2937	SILVA	40d13d5201cd1ec7	3828560	-4247754	-1085502
3052	2938	LITHIOS	40d13da68e4c4655	2977136	-5057174	-1172604
3053	2939	BOOOM	40d144f935635e8a	5155696	-4627943	-741144
3054	2940	INONOMA	40d146133fc37b71	3766416	-5077313	-924962
3055	2941	HOPES	40d14947661cf11d	3897488	-4024932	-1128385
3056	2942	SEARCHER	40d14950b1ddc079	2263568	-5263563	-1485699
3057	2943	ZEGUNDA ROUGE	40d14ef4e385aa59	3590704	-4329210	-1140169
3058	2944	JULIUS	40d150e36cc25985	3659632	-4227550	-1146095
3059	2945	KAGANEK	40d1526bc8615c5f	3390704	-5478474	-954877
3060	2946	OLMEC	40d152f5c6e59634	2708208	-5623615	-1164802
3061	2947	PURPLE LIGHT	40d15774cf3137d1	5938192	-4342459	-688652
3062	2948	ANDROZANI	40d1587b1089d457	4066416	-4419160	-988413
3063	2949	HO HUM	40d158f11e7bc34c	2908208	-4507513	-1355104
3064	2950	BYZANTIUM	40d15c2f78a44796	2770352	-4428842	-1448862
3065	2951	LONLEY	40d160aa19a471bc	4135344	-4444104	-968264
3066	2952	CLARK	40d1612e2640998c	3928560	-4010155	-1129654
3067	2953	ORBITARIUM	40d1612e75ff62e9	4442128	-4248589	-942984
3068	2954	AARAU	40d1618ca5a25e88	3828560	-4347754	-1069241
3069	2955	IDIOTA'S PRIDE	40d1619d70bb3059	4273200	-4248925	-980280
3070	2956	FRED	40d1729e9001e0d2	4273200	-4548925	-919130
3071	2957	GIANFRANCO	40d175cbb3438d50	4848912	-4378525	-842123
3072	2958	BRINGER OF LIGHT	40d1764b6cda65a8	6313904	-4976597	-569070
3073	2959	PULSAR-4	40d17656d2678b9d	1805360	-4148877	-2387295
3074	2960	ARIES	40d1789df79ac9b4	4855696	-5027844	-732805
3075	2961	FIROMACTAL	40d182aa684e00ca	3828560	-4447754	-1052980
3076	2962	LISTA 69	40d183e3c1edfaaa	3628560	-5554023	-889965
3077	2963	NECTARINES	40d18818cd21bdf2	6313904	-4676597	-607987
3078	2964	PIROS	40d18da122d1c2dc	3521776	-4459539	-1144473
3079	2965	ARBOREA	40d18f3c87e944cc	2601424	-4843702	-1427000
3080	2966	GOD'S HAND	40d18fcb505830ee	2456784	-3449420	-2122039
3081	2967	GLACIAL CALM	40d19183ed553dad	4135344	-4644104	-936740
3082	2968	FULMIRENS	40d1950a533c36bd	2501424	-5264880	-1367090
3083	2969	NYQUIST 04001	40d196da954364e1	3252848	-4475194	-1237292
3084	2970	EXUSYL	40d19844905a388d	3214992	-4579458	-1223743
3085	2971	LISTA 26	40d19b7ed9b45437	2770352	-4728842	-1376276
3086	2972	ASCS 3	40d19d3492d7f464	4204272	-4297716	-998232
3087	2973	PALPATINE	40d19fcb2efbbb3f	2494640	-4026202	-1796825
3088	2974	ALAN-YOUNG	40d1a0ab49d0058d	3828560	-4547754	-1036719
3089	2975	CASTAWAY	40d1a2f68677b7ed	3046064	-4916980	-1205804
3090	2976	SVEZDA	40d1a75d313379cc	2656784	-3263163	-2085174
3091	2977	NIKITTY	40d1a9613f50fb6c	3966416	-4199706	-1085710
3092	2978	XOTH	40d1aac0c8bb41b2	3966416	-4399706	-1036671
3093	2979	MYANMAR	40d1ac7ee625ce32	3966416	-4299706	-1061190
3094	2980	NAZAER	40d1b37d881261bf	4511056	-4478635	-897175
3095	2981	YEESE	40d1ba79b3ea0fae	4066416	-4819160	-926375
3096	2982	HESPERUS	40d1bc1d1ed07283	2394640	-4607114	-1646105
3097	2983	MAELSTROM	40d1bd41aafdf23f	3214992	-4279458	-1320284
3098	2984	COMMUNE	40d1c52e7cba1d8a	4848912	-4478525	-837942
3099	2985	INDETERMINATE	40d1c7fb1ed95e8d	4066416	-4319160	-1036691
3100	2986	GAZURIA	40d1cff859a05d9b	2156784	-5246165	-1612031
3101	2987	BLACK ICE	40d1d8129499362b	2801424	-3939203	-1655792
3102	2988	GRAUBL	40d1d93632196a13	2977136	-4524315	-1356906
3103	2989	LISTA 68	40d1e1f46fd3cc5f	3521776	-4559539	-1140378
3104	2990	OSSE	40d1e2537b42d722	3283920	-4372695	-1275337
3105	2991	GAS STATION 1	40d1e2d99c770117	3590704	-4229210	-1206084
3106	2992	SANGUINETTI	40d1e5ead70fb08d	4511056	-4278635	-949563
3107	2993	KQN 1029	40d1eeacfadf5a5f	-675376	-5328164	5102857
3108	2994	LOCTIS	40d1ef217077ea18	2970352	-3448819	-1792674
3109	2995	PYRE	40d1f42b2f8d021c	4817840	-4667690	-817526
3110	2996	SLEEP	40d1f912580bf5c9	6476048	-3466443	-819832
3111	2997	CLARA BARTON	40d1fa31c64d0b4b	-3832496	-1667789	2880064
3112	2998	OJO CALIENTE	40d1fb9d28bf3860	2363568	-4920888	-1583242
3113	2999	PULSAR-3	40d20390696520c4	2081072	-4141345	-2140325
3114	3000	JOORHIAN	40d20581a9b35a4b	3177136	-4238663	-1370334
3115	3001	MALICE	40d205c3a5cd0464	3728560	-4816425	-1027660
3116	3002	METRIIA	40d20650e4a15d32	3146064	-4414890	-1328862
3117	3003	WISPY'S STAR	40d2083c1585a976	3452848	-4518536	-1183512
3118	3004	MILKSHAKE	40d208b3aeec0da6	1453936	-4344046	-2923830
3119	3005	KROPOTKIN	40d211126e64ccbe	4579984	-4437351	-910313
3120	3006	HYTHCAPHEEN	40d2112800000000	5750000	-550000	-5850000
3121	3006	HYTHCAPHEEN	40d2112800000000	-5850000	-550000	5750000
3122	3007	HARUHI'S WRATH	40d214e2fc24a274	4273200	-4148925	-1044354
3123	3008	DEBORD	40d218f4580ac4b4	4442128	-4448589	-937788
3124	3009	ACHILLES	40d2193ef10ef50d	4955696	-5135586	-728200
3125	3010	PASTEL	40d234a3990bff94	3966416	-5566334	-844380
3126	3011	TI-PET	40d23528a29d42ae	3552848	-3945109	-1330204
3127	3012	URABURRARA	40d2358f23e5eb94	3521776	-4659539	-1136283
3128	3013	LI+-PALOR	40d240f57238ea10	4273200	-4448925	-983204
3129	3014	LITHIUM+	40d241590ef5ccb4	3421776	-5225800	-1045403
3130	3015	USHER	40d2443b463986e6	4204272	-4397716	-1011668
3131	3016	TRIPLESTAR-PRIME	40d245ceacb5670a	4166416	-4103058	-1094541
3132	3017	BAKUNIN	40d2498554812a9e	4611056	-4374456	-928373
